EVENT_ID,STATION_ID,DATE,SAMPLE_NUMBER,AGENCY_CODE,FINAL_ID,REPORTING_VALUE
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,ANTHOPOTAMUS,6
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,BAETIS,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,CHEUMATOPSYCHE,11
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,CORBICULA,6
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,CORYDALUS CORNUTUS,2
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,GAMMARUS,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,HEMERODROMIA,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,HYDROPSYCHE SCALARIS,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,ISONYCHIA,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,LEPTOXIS CARINATA,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,MACROSTEMUM,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,PETROPHILA,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,PROTOPTILA,15
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,PSEPHENUS HERRICKI,1
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,STENELMIS,43
CRckLR_100B_41862,CRckLR_100B,8/11/2014,1,1,TRICORYTHODES,3
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,ACENTRELLA,1
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,AGNETINA,23
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,ANTHOPOTAMUS,18
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,BAETIS,2
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,BRACHYCENTRUS,3
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,CHEUMATOPSYCHE,53
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,CHIRONOMIDAE,10
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,CORBICULA,3
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,HETEROCLOEON,3
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,HYDROPSYCHE,3
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,ISONYCHIA,11
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,LEPTOXIS,4
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,MACCAFFERTIUM,8
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,MACROSTEMUM,2
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,NEOPERLA,2
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,OPTIOSERVUS,4
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,PETROPHILA,5
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,PLAUDITUS,10
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,STENELMIS,53
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,TAENIOPTERYX,1
CRckLR_200C_41208,CRckLR_200C,10/26/2012,1,1,TELOGANOPSIS,1
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,AGNETINA,10
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,ANTHOPOTAMUS,6
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,BAETIS,30
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,BRACHYCENTRUS,6
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,CHEUMATOPSYCHE,25
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,DUGESIA,1
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,GONIOBASIS,1
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,HEMERODROMIA,2
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,HETEROCLOEON,2
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,HYDROPSYCHE,8
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,ISONYCHIA,2
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,LEPTOXIS,5
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,LEUCROCUTA,15
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,MACCAFFERTIUM,8
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,MACROSTEMUM,2
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,ORTHOCLADIINAE,2
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,ORTHOTRICHIA,12
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,ORTHOTRICHIA,13
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,PETROPHILA,3
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,STENELMIS,41
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,TELOGANOPSIS,2
CRckLR_200C_41508,CRckLR_200C,8/22/2013,1,1,TRICORYTHODES,9
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,AGNETINA CAPITATA,2
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,ANTHOPOTAMUS,11
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,CHEUMATOPSYCHE,16
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,CORBICULA,9
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,CORYDALUS CORNUTUS,1
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,GAMMARUS,4
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,HETEROCLOEON,5
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,HYDROPSYCHE,5
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,HYDROPSYCHE PHALERATA,2
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,HYDROPSYCHE SCALARIS,5
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,ISONYCHIA,2
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,LEPTOXIS CARINATA,1
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,LUMBRICULIDAE,3
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,MACCAFFERTIUM,3
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,MACROSTEMUM,3
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,PETROPHILA,1
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,PROTOPTILA,24
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,STENELMIS,77
CRckLR_200C_41862,CRckLR_200C,8/11/2014,1,1,TRICORYTHODES,7
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,ACERPENNA,3
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,AGNETINA,7
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,ARGIA,1
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,BRACHYCENTRUS,13
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,CHEUMATOPSYCHE,2
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,CHIRONOMIDAE,1
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,CORBICULA,6
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,CORYDALUS,2
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,HEPTAGENIIDAE,1
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,HYDROPSYCHE,2
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,HYDROPTILA,1
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,ISONYCHIA,1
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,LEPTOXIS,1
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,MACCAFFERTIUM,5
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,MACROSTEMUM,7
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,NEURECLIPSIS,1
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,PETROPHILA,4
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,PLAUDITUS,2
CRckUL_100A_41169,CRckUL_100A,9/17/2012,1,1,STENELMIS,45
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,AGNETINA CAPITATA,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,ANTHOPOTAMUS,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,BAETIS,5
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,CAENIS,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,CHEUMATOPSYCHE,14
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,CORBICULA,2
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,GAMMARUS,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,HYDROPSYCHE,5
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,ISONYCHIA,2
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,MACCAFFERTIUM,2
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,MACROSTEMUM,2
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,MICROCYLLOEPUS,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,OPTIOSERVUS TRIVITTATUS,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,PROTOPTILA,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,SERRATELLA DEFICIENS,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,STENELMIS,73
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,TRICORYTHODES,3
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,TURBELLARIA,1
CRckUL_100A_41862,CRckUL_100A,8/11/2014,1,1,TVETENIA DISCOLORIPES,1
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,ACENTRELLA,2
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,ANTHOPOTAMUS,2
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,BAETIS,8
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,BRACHYCENTRUS,1
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,CERACLEA,1
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,CHEUMATOPSYCHE,2
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,CORBICULA,5
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,CORYDALUS,3
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,HYDROPSYCHE,6
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,ISONYCHIA,1
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,MACCAFFERTIUM,3
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,MACROSTEMUM,8
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,NEOPERLA,9
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,NEURECLIPSIS,2
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,OLIGOCHAETA,1
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,PETROPHILA,8
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,PLAUDITUS,4
CRckUL_100B_41169,CRckUL_100B,9/17/2012,1,1,STENELMIS,77
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,ANTHOPOTAMUS,3
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,BAETIS,3
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,BRACHYCENTRUS NIGROSOMA,3
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,CHEUMATOPSYCHE,17
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,CHIMARRA OBSCURA,1
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,CHIMARRA SOCIA,1
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,CORBICULA,6
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,HETEROCLOEON,1
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,HYDROPSYCHE,1
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,HYDROPSYCHE SCALARIS,1
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,MACCAFFERTIUM,2
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,MACROSTEMUM,9
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,NEOPERLA,1
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,OPTIOSERVUS TRIVITTATUS,1
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,PROTOPTILA,2
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,SIMULIUM,2
CRckUL_100B_41862,CRckUL_100B,8/11/2014,1,1,STENELMIS,55
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,AGNETINA,3
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,BAETIS,11
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,BRACHYCENTRUS,8
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,CHEUMATOPSYCHE,7
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,CORBICULA,19
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,CORYDALUS,1
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,HYDROPSYCHE,10
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,ISONYCHIA,3
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,MACCAFFERTIUM,8
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,MACROSTEMUM,13
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,NEOPERLA,4
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,NEURECLIPSIS,2
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,OLIGOCHAETA,1
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,PETROPHILA,7
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,PLAUDITUS,6
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,STENELMIS,80
CRckUL_200C_41169,CRckUL_200C,9/17/2012,1,1,TRICORYTHODES,3
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,AGNETINA,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,ANTHOPOTAMUS,4
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,BAETIS INTERCALARIS,3
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,BRACHYCENTRUS NIGROSOMA,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,CHEUMATOPSYCHE,33
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,CHIMARRA OBSCURA,4
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,CHIMARRA SOCIA,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,CORBICULA,27
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,CORYDALUS CORNUTUS,2
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,GAMMARUS,3
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,HETEROCLOEON,3
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,HYDROPSYCHE,4
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,HYDROPSYCHE SCALARIS,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,LEPIDOSTOMA,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,LUMBRICINA,2
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,LUMBRICULIDAE,2
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,MACCAFFERTIUM,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,MACROSTEMUM,16
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,MICROCYLLOEPUS,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,NEOPERLA,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,OPTIOSERVUS,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,PROTOPTILA,4
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,PSEPHENUS HERRICKI,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,SIMULIUM,1
CRckUL_200C_41862,CRckUL_200C,8/11/2014,1,1,STENELMIS,140
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,AGNETINA,5
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,AMNICOLA,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,ANTHOPOTAMUS,9
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,BAETIS,6
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,BRACHYCENTRUS,5
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,CHEUMATOPSYCHE,4
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,CHIMARRA,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,CORBICULA,3
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,HEPTAGENIIDAE,3
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,HYDROPSYCHE,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,ISONYCHIA,5
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,LEPTOXIS,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,MACCAFFERTIUM,3
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,MACROSTEMUM,6
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,OLIGOCHAETA,3
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,PLANARIA,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,PLAUDITUS,1
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,STENELMIS,44
CRckUR_100A_41169,CRckUR_100A,9/17/2012,1,1,TRICORYTHODES,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,ACRONEURIA,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,AGNETINA,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,ANTHOPOTAMUS,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,BAETIDAE,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,BAETIS,8
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,BRACHYCENTRUS,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,CHEUMATOPSYCHE,8
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,CHIRONOMINI,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,CORBICULA,3
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,CORYDALUS,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,GONIOBASIS,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,HELICOPSYCHE,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,HEMERODROMIA,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,ISONYCHIA,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,LEPTOXIS,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,LEUCROCUTA,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,MACCAFFERTIUM,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,MACROSTEMUM,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,ORTHOCLADIINAE,5
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,ORTHOTRICHIA,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,PETROPHILA,1
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,PLAUDITUS,2
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,STENELMIS,45
CRckUR_100A_41505,CRckUR_100A,8/19/2013,1,1,TRICORYTHODES,5
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,ANTHOPOTAMUS,3
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,BAETIS,6
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,CHEUMATOPSYCHE,15
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,CHIMARRA OBSCURA,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,CORBICULA,8
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,GAMMARUS,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,HETEROCLOEON,6
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,HYDROPSYCHE,3
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,ISONYCHIA,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,LUMBRICINA,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,LUMBRICULIDAE,2
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,MACCAFFERTIUM,3
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,MACROSTEMUM,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,OECETIS,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,POLYPEDILUM FLAVUM,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,PROTOPTILA,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,STENELMIS,61
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,TRICORYTHODES,1
CRckUR_100A_41862,CRckUR_100A,8/11/2014,1,1,TVETENIA DISCOLORIPES,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,AGNETINA,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,AMNICOLA,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,ANTHOPOTAMUS,6
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,BAETIS,10
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,BRACHYCENTRUS,8
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,CHEUMATOPSYCHE,7
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,CORBICULA,6
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,HYDROPSYCHE,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,ISONYCHIA,13
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,LEPTOXIS,2
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,LEUCROCUTA,2
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,MACCAFFERTIUM,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,MACROSTEMUM,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,NEOPERLA,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,OLIGOCHAETA,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,PETROPHILA,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,PLAUDITUS,3
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,STENELMIS,41
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,TRICORYTHODES,1
CRckUR_100B_41169,CRckUR_100B,9/17/2012,1,1,HETEROCLOEON,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,ACENTRELLA,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,AGNETINA,4
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,ANTHOPOTAMUS,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,BAETIS,7
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,BRACHYCENTRUS,3
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,CHEUMATOPSYCHE,12
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,CORBICULA,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,HYDROPSYCHE,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,HYDROPTILIDAE,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,LEPTOXIS,3
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,LEUCROCUTA,8
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,MACCAFFERTIUM,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,NEOPERLA,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,PLAUDITUS,1
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,STACTOBIELLA,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,STENELMIS,34
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,TELOGANOPSIS,2
CRckUR_100B_41505,CRckUR_100B,8/19/2013,1,1,TRICORYTHODES,12
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,BAETIS,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,CHEUMATOPSYCHE,16
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,CORBICULA,6
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,CORYDALUS CORNUTUS,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,GAMMARUS,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,HEMERODROMIA,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,HYDROPSYCHE,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,ISONYCHIA,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,LUMBRICINA,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,LUMBRICULIDAE,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,MACCAFFERTIUM,5
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,MACROSTEMUM,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,OPTIOSERVUS,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,PETROPHILA,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,PLAUDITUS,2
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,PROTOPTILA,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,SIMULIUM,1
CRckUR_100B_41862,CRckUR_100B,8/11/2014,1,1,STENELMIS,50
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,AGNETINA,2
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,ANCYLIDAE,1
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,ANTHOPOTAMUS,9
CRckUR_200C_41169,CRckUR_200C,9/17/2012,1,1,BAETIS,9
